address,cost,cuisine,lat,link,lng,phone,rating_number,rating_text,subzone,title,type,votes,groupon,color,cost_2,cuisine_color
" 23/455 Victoria Avenue, Chatswood, Sydney",50,"['Cafe', 'Coffee and Tea', 'Asian']",-33.7964377,https://www.zomato.com/sydney/salt-light-chatswood,151.1815149,0416 440 331,2.9,Average,Chatswood,Salt & Light,['Café'],6,FALSE,#fdb475,5.243902439,#6f706b
" 175 Wattle Street, Mt Lewis, Bankstown, Sydney",100,['Lebanese'],-33.9177105,https://www.zomato.com/sydney/gebran-lebanese-cuisine-bankstown,151.0473778,(02) 9707 3055,3.6,Good,Bankstown,Gebran Lebanese Cuisine,['Casual Dining'],110,FALSE,#f57622,9.105691057,#dee82c
" 318 Church Street, Parramatta, Sydney",60,['Thai'],-33.8119157,https://www.zomato.com/sydney/thainabox-parramatta,151.0042926,02 9633 3681,3.1,Average,Parramatta,Thainabox,['Casual Dining'],49,FALSE,#fda25a,6.016260163,#6f706b
" Shop 189, Burwood Road, Burwood, Sydney",35,"['Pizza', 'Italian']",-33.8803115,https://www.zomato.com/sydney/base-bowl-burwood,151.1028887,02 9744 7474,3.3,Average,Burwood,Base & Bowl,['Casual Dining'],42,TRUE,#fd9243,4.085365854,#6f706b
" 29 Morts Road, Mortdale, Sydney",50,"['Cafe', 'Modern Australian']",-33.9696438,https://www.zomato.com/sydney/mortdale-grind-cafe-penshurst,151.0789658,(02) 9579 5922,3.6,Good,Penshurst,Mortdale Grind Cafe,"['Café', 'Casual Dining']",56,FALSE,#f57622,5.243902439,#4186f4
" 8B Missenden Road, Camperdown, Sydney",20,"['Meat Pie', 'Healthy Food', 'Cafe', 'Sandwich']",-33.8868086,https://www.zomato.com/sydney/the-corner-by-mccafé-camperdown,151.1805175,02 9565 5710,3.2,Average,Camperdown,The Corner by McCafé,['Café'],31,FALSE,#fd9a4e,2.926829268,#6f706b
" 79 Edinburgh Road, Castlecrag, Willoughby, Sydney",90,"['Tapas', 'Asian']",-33.802247,https://www.zomato.com/sydney/yang-co-willoughby,151.2119631,02 9967 5913,3.1,Average,Willoughby,Yang & Co,['Casual Dining'],11,FALSE,#fda25a,8.333333333,#6f706b
" 29-31 Alfreda Street, Coogee, Sydney",85,['Mexican'],-33.9202446,https://www.zomato.com/sydney/roca-mexican-cantina-tequila-bar-coogee,151.2561717,0424 123 586,3.1,Average,Coogee,Roca Mexican Cantina & Tequila Bar,"['Casual Dining', 'Bar']",7,FALSE,#fda25a,7.947154472,#6f706b
" 29 Belgrave Street, Manly, Sydney",70,['Mexican'],-33.7961619,https://www.zomato.com/sydney/manly-mexican-manly,151.2851718,(02) 9977 0816,3.8,Good,Manly,Manly Mexican,['Casual Dining'],107,FALSE,#ed6310,6.788617886,#6f706b
" FC09, Level 1, Harbourside Shopping Centre, 2-10 Darling Drive, Darling Harbour, Sydney",35,['Indian'],-33.871968,https://www.zomato.com/sydney/pakwaan-indian-darling-harbour,151.198867,02 9211 9165,2.3,Poor,"Harbourside Shopping Centre, Darling Harbour",Pakwaan Indian,['Food Court'],25,FALSE,#fee0c1,4.085365854,#6f706b
" 12 Henderson Road, Alexandria, Sydney",75,['Bar Food'],-33.8970217,https://www.zomato.com/sydney/the-lord-raglan-alexandria,151.1986052,02 9699 4767,3,Average,Alexandria,The Lord Raglan,['Bar'],26,FALSE,#fdab66,7.174796748,#6f706b
" 336/342 Rocky Point Rd, Ramsgate NSW 2217, Australia, Ramsgate, Sydney",20,['Greek'],-33.9851188,https://www.zomato.com/sydney/the-good-filo-ramsgate,151.1364475,02 9529 0909,,,Ramsgate,The Good Filo,['Casual Dining'],,FALSE,#000000,2.926829268,#6f706b
" 2405 Camden Valley Way, Casula, Sydney",50,['Chinese'],-33.9576645,https://www.zomato.com/sydney/chans-canton-village-restaurant-casula,150.8851644,02 9602 0910,3.6,Good,Casula,Chan's Canton Village Restaurant,['Casual Dining'],80,FALSE,#f57622,5.243902439,#f45042
" 609 Old Northern Rd, Sydney, Dural, Sydney",50,"['American', 'Cafe']",-33.7081609,https://www.zomato.com/sydney/frankies-food-factory-dural,151.011658,02 9899 2299,2.3,Poor,Dural,Frankies Food Factory,['Café'],14,FALSE,#fee0c1,5.243902439,#6f706b
" Shop 2, 481 Bronte Road, Bronte, Sydney",50,"['Modern Australian', 'Cafe']",-33.905001,https://www.zomato.com/sydney/pure-bronte-bronte,151.2671367,02 9386 9555,3.2,Average,Bronte,Pure Bronte,['Café'],62,FALSE,#fd9a4e,5.243902439,#4186f4
" Shop 22, Darley Road, Manly, Sydney Manly",60,['Pizza'],-33.799788,https://www.zomato.com/sydney/beaches-pizza-bar-manly,151.286846,(02) 9977 0078,3.6,Good,Manly,Beaches Pizza bar,['Casual Dining'],115,FALSE,#f57622,6.016260163,#6f706b
" 262 Liverpool Road, Ashfield, Sydney",75,['Australian'],-33.8885101,https://www.zomato.com/sydney/crocodile-farm-hotel-ashfield,151.1239569,02 9799 6010,3.6,Good,Ashfield,Crocodile Farm Hotel,['Pub'],79,FALSE,#f57622,7.174796748,#4186f4
" 378 Great North Road, Abbotsford, Sydney",70,"['Latin American', 'Fusion']",-33.8509516,https://www.zomato.com/sydney/the-cove-dining-co-abbotsford,151.1291122,02 9713 7896,3.3,Average,Abbotsford,The Cove Dining Co,['Casual Dining'],19,FALSE,#fd9243,6.788617886,#6f706b
" Shop 12, Garden Piazza, 3-9 Terminus Street, 	Castle Hill",40,['Indian'],-33.7335241,https://www.zomato.com/sydney/castle-taj-indian-tandoori-castle-hill,151.0067121,02 9894 5830,3.4,Average,Castle Hill,Castle Taj Indian Tandoori,['Casual Dining'],65,FALSE,#fb8836,4.471544715,#6f706b
" Level 2, Bankstown Central, Stacey Street, Bankstown, Sydney",40,"['Cafe', 'Modern Australian']",-33.9328978,https://www.zomato.com/sydney/iconic-bankstown,151.0390251,02 9709 3499,2.5,Average,"Bankstown Central, Bankstown ",@iconic,['Casual Dining'],34,FALSE,#fdd5ab,4.471544715,#4186f4
" 22 Woodriffe Street, Penrith, Sydney",50,['Thai'],-33.7543411,https://www.zomato.com/sydney/bai-bua-penrith,150.6975686,02 4722 8422,3.8,Good,Penrith,Bai Bua,['Casual Dining'],117,FALSE,#ed6310,5.243902439,#6f706b
" 1 Cooks Avenue, Canterbury, Sydney",80,['Japanese'],-33.9155995,https://www.zomato.com/sydney/tokyo-table-canterbury,151.1115285,(02) 9718 6314,3,Average,Canterbury,Tokyo Table,['Casual Dining'],15,FALSE,#fdab66,7.56097561,#6f706b
" 1207 Anzac Parade, Malabar, Sydney",16,['Burger'],-33.9624559,https://www.zomato.com/sydney/big-bunz-malabar,151.2459251,(02) 9311 0655,3.2,Average,Malabar,BIG BUNZ,['Fast Food'],26,FALSE,#fd9a4e,2.617886179,#6f706b
" 528 Rocky Point Road, Sans Souci, Sydney",40,['Cafe'],-33.993349,https://www.zomato.com/sydney/macchina-workshop-sans-souci,151.1318519,(02) 9529 9320,3,Average,Sans Souci,Macchina Workshop,['Café'],19,FALSE,#fdab66,4.471544715,#6f706b
" Ground Floor, Establishment252 George Street, CBD, Sydney",50,"['Cafe', 'Modern Australian']",-33.8702062,https://www.zomato.com/sydney/the-garden-cbd,151.2069442,02 9114 7310,3.4,Average,"Establishment, CBD",The Garden,"['Café', 'Casual Dining']",40,FALSE,#fb8836,5.243902439,#4186f4
" Shop 1, 51-53 Lantana Road, Engadine, Sydney",45,"['Cafe', 'Australian']",-34.0534454,https://www.zomato.com/sydney/the-urban-on-lantana-engadine,151.0162999,0411 310 385,3.5,Good,Engadine,The Urban on Lantana,"['Café', 'Casual Dining']",39,FALSE,#f87f2c,4.857723577,#4186f4
" 4 Station Street, Thornleigh, Pennant Hills, Sydney",40,['Cafe'],-33.731909,https://www.zomato.com/sydney/curl-the-whisker-cafe-pennant-hills,151.0787097,(02) 9484 3869,3.5,Good,Pennant Hills,Curl the Whisker Cafe,['Café'],48,FALSE,#f87f2c,4.471544715,#6f706b
" Shop 15, Circa Retail Shopping Centre, 1 Circa Boulevarde, Bella Vista, Sydney",30,"['Pizza', 'Italian']",-33.7463354,https://www.zomato.com/Georgesgourmetpizzeria,150.9523127,02 9836 2711,3.5,Good,"Circa Retail Shopping Centre, Bella Vista",George's Gourmet Pizzeria,['Casual Dining'],42,FALSE,#f87f2c,3.699186992,#6f706b
" 23-25 Goulburn Street, 	Chinatown",40,['Taiwanese'],-33.8779047,https://www.zomato.com/sydney/hsin-shih-tang-chinatown,151.2052743,02 8385 8573,3,Average,Chinatown,Hsin Shih Tang,['Casual Dining'],19,FALSE,#fdab66,4.471544715,#6f706b
" 123 Botany Road, Waterloo, Sydney",70,['Pub Food'],-33.8989034,https://www.zomato.com/sydney/the-cauliflower-hotel-waterloo,151.2002043,02 9698 3024,3.2,Average,Waterloo,The Cauliflower Hotel,['Pub'],34,FALSE,#fd9a4e,6.788617886,#6f706b
" 56 Delhi Road, Macquarie Park, Sydney",60,"['Italian', 'Pizza']",-33.7949165,https://www.zomato.com/sydney/fourno-cafe-macquarie-park,151.1433801,02 9889 4118,3.4,Average,Macquarie Park,Fourno Cafe,['Casual Dining'],51,FALSE,#fb8836,6.016260163,#6f706b
" 155 Enmore Road, Enmore, Sydney",40,"['Italian', 'Pizza']",-33.8987179,https://www.zomato.com/sydney/torinos-pizza-restaurant-enmore,151.1729222,02 9557 4949,3.4,Average,Enmore,Torinos Pizza Restaurant,['Casual Dining'],76,FALSE,#fb8836,4.471544715,#6f706b
" 186 -188 Victoria Street, Potts Point, Sydney",70,"['Italian', 'Pizza']",-33.8733745,https://www.zomato.com/sydney/society-di-catania-potts-point,151.2227651,02 9368 7803,3.6,Good,Potts Point,Society Di Catania,['Casual Dining'],24,FALSE,#f57622,6.788617886,#6f706b
" 255 Forest Road, 	Hurstville",50,"['Chinese', 'Seafood']",-33.9665109,https://www.zomato.com/sydney/gungnam-spoon-hurstville,151.1015995,02 8957 7807,3.1,Average,Hurstville,Gungnam Spoon,['Casual Dining'],21,FALSE,#fda25a,5.243902439,#f45042
" 330 Pacific Highway, Crows Nest, Sydney",80,"['Indian', 'Asian']",-33.8272007,https://www.zomato.com/sydney/fanoos-restaurant-crows-nest,151.1998311,02 9966 0999,3.2,Average,Crows Nest,Fanoos Restaurant,['Casual Dining'],16,FALSE,#fd9a4e,7.56097561,#6f706b
" 280 King Street, Newtown, Sydney",75,['Italian'],-33.8962858,https://www.zomato.com/sydney/whateley-lane-italian-canteen-newtown,151.1807301,02 8065 7494,3.4,Average,Newtown,Whateley Lane,['Casual Dining'],54,FALSE,#fb8836,7.174796748,#6f706b
" 16 Blenheim Road, North Ryde, Sydney",45,['Fast Food'],-33.8011284,https://www.zomato.com/sydney/the-rotisserie-house-north-ryde,151.1311673,02 8084 0896,3.2,Average,North Ryde,The Rotisserie House,['Fast Food'],16,FALSE,#fd9a4e,4.857723577,#6f706b
" 25 George Street, The Rocks, Sydney",70,"['Pub Food', 'Irish']",-33.8575015,https://www.zomato.com/sydney/mercantile-hotel-the-rocks,151.20866,02 9247 3570,3.5,Good,The Rocks,Mercantile Hotel,"['Pub', 'Casual Dining']",67,FALSE,#f87f2c,6.788617886,#6f706b
" 1858 Bells Line Of Road, Bilpin, Sydney",30,"['Cafe', 'Desserts']",-33.5151558,https://www.zomato.com/sydney/pie-in-the-sky-bilpin,150.5820809,(02) 4567 8921,3.4,Average,Bilpin,Pie in the Sky,['Café'],42,FALSE,#fb8836,3.699186992,#6f706b
" Bankstown Sports Club, 8 Greenfield Parade, Bankstown, Sydney",75,['Tapas'],-33.9199747,https://www.zomato.com/sydney/atrium-bar-bankstown,151.0335351,02 9722 9888,3.1,Average,"Bankstown Sports Club, Bankstown",Atrium Bar,['Bar'],7,FALSE,#fda25a,7.174796748,#6f706b
" 702 New South Head Road, Rose Bay, Sydney",90,"['Italian', 'Pizza']",-33.8697532,https://www.zomato.com/sydney/mangia-e-bevi-1-rose-bay,151.2691432,(02) 9371 1555,3.2,Average,Rose Bay,Mangia E Bevi,['Casual Dining'],31,FALSE,#fd9a4e,8.333333333,#6f706b
" 132 Illawarra Road, Marrickville, Sydney",60,['Cafe'],-33.9075488,https://www.zomato.com/sydney/labld-1-marrickville,151.1588846,02 8056 0686,3.3,Average,Marrickville,LABLD.,['Café'],12,FALSE,#fd9243,6.016260163,#6f706b
" The Concourse, 407-411 Victoria Avenue, Chatswood, Sydney",45,"['Cafe', 'Modern Australian']",-33.7956521,https://www.zomato.com/sydney/crazy-uncle-frankie-s-chatswood,151.1835047,02 9411 1001,2.5,Average,Chatswood,Crazy Uncle Frankie’s,['Café'],10,FALSE,#fdd5ab,4.857723577,#4186f4
" T2 Sydney Domestic Airport (Near Gate 32, After Security), Airport Drive, Sydney Airport, Sydney",45,['Pub Food'],,https://www.zomato.com/sydney/tap-house-sydney-airport,,02 9667 3848,3.2,Average,T2 Sydney Domestic Airport,Tap House,['Pub'],39,FALSE,#fd9a4e,4.857723577,#6f706b
" 2 Warburton Street, Gymea, Sydney",50,['Italian'],-34.033562,https://www.zomato.com/sydney/italian-stallion-bar-and-griglia-gymea,151.0847738,(02) 9542 8008,3.4,Average,Gymea,Italian Stallion Bar and Griglia,['Casual Dining'],44,FALSE,#fb8836,5.243902439,#6f706b
" Shop 4, 33, Surf Lane, Cronulla, Sydney",20,"['Burger', 'American']",-34.0540989,https://www.zomato.com/sydney/jake-chalmers-cronulla,151.1531574,0449 058 832,3.3,Average,Cronulla,Jake Chalmers,['Fast Food'],22,FALSE,#fd9243,2.926829268,#6f706b
" Food Court, Level 2, Westfield Miranda, 600 Kingsway, Miranda",50,['Cafe'],-34.0350519,https://www.zomato.com/sydney/kazu-miranda,151.1003508,02 9525 3858,2.4,Poor,"Westfield Miranda, Miranda",Kazu,"['Café', 'Food Court']",26,FALSE,#fddab6,5.243902439,#6f706b
" Shop 2, 485 Cabramatta Road, Cabramatta West, Cabramatta, Sydney",60,"['Australian', 'Steak']",-33.8958234,https://www.zomato.com/sydney/cooks-hill-hotel-cabramatta,150.9116783,(02) 8786 0622,3.7,Good,Cabramatta,Cooks Hill Hotel,['Casual Dining'],126,FALSE,#f26d17,6.016260163,#4186f4
" 101 Cleveland Street, Chippendale, Sydney",40,['Thai'],-33.8884271,https://www.zomato.com/sydney/thai-tha-hai-chippendale,151.196244,02 9319 1222,3.7,Good,Chippendale,Thai Tha Hai,['Casual Dining'],80,FALSE,#f26d17,4.471544715,#6f706b
" 522 Pacific Highway, Chatswood, Sydney",60,"['Steak', 'Modern Australian']",-33.8052374,https://www.zomato.com/sydney/great-northern-hotel-chatswood,151.1792605,02 9419 4555,3.3,Average,Chatswood,Great Northern Hotel,"['Casual Dining', 'Bar']",91,FALSE,#fd9243,6.016260163,#4186f4
" Shop 3B/34 Campbell Parade, Bondi Beach, Sydney",60,"['Cafe', 'Healthy Food']",-33.893925,https://www.zomato.com/sydney/berri-patch-bondi-beach-bondi-beach,151.2727096,Not available for this place,3.2,Average,Bondi Beach,Berri Patch Bondi Beach,['Café'],14,FALSE,#fd9a4e,6.016260163,#6f706b
" 333 Darling Street, Balmain, Sydney",30,['Seafood'],-33.8565214,https://www.zomato.com/sydney/balmain-blu-balmain,151.1793136,(02) 9555 4334,3.8,Good,Balmain,Balmain Blu,['Casual Dining'],95,FALSE,#ed6310,3.699186992,#6f706b
" 212 Macquarie Road, Springwood, Sydney",30,['Cafe'],-33.6990885,https://www.zomato.com/sydney/dbl-ristretto-springwood,150.5645479,0407 465 530,3.3,Average,Springwood,Dbl Ristretto,['Café'],21,FALSE,#fd9243,3.699186992,#6f706b
" 31 John Street, Lidcombe, Sydney",70,['Korean'],-33.8611709,https://www.zomato.com/sydney/o-se-o-restaurant-lidcombe,151.0452851,0438 006 152,3.1,Average,Lidcombe,O se o Restaurant,['Casual Dining'],23,FALSE,#fda25a,6.788617886,#6f706b
" Food Court, Pittsway Arcade, 303 Pitt Street, CBD, Sydney",30,['Japanese'],-33.873445,https://www.zomato.com/sydney/momiji-japanese-takeaway-cbd,151.207792,(02) 9283 3835,3.5,Good,Pittsway Arcade,Momiji Japanese Takeaway,['Food Court'],34,FALSE,#f87f2c,3.699186992,#6f706b
" Shop 25, 99 Jones Street, Ultimo",35,"['Burger', 'Cafe']",-33.8797438,https://www.zomato.com/sydney/jones-st-cafe-ultimo,151.1971019,02 8959 2368,3.2,Average,Ultimo,Jones St Cafe,['Café'],34,FALSE,#fd9a4e,4.085365854,#6f706b
" 257A King Street, Newtown, Sydney",35,"['Cafe', 'Healthy Food']",-33.8958168,https://www.zomato.com/sydney/get-fresh-newtown,151.1806337,02 8317 6396,3.2,Average,Newtown,Get Fresh,['Café'],12,FALSE,#fd9a4e,4.085365854,#6f706b
" 576 Darling Street, Rozelle, Sydney",30,['Vietnamese'],-33.8609285,https://www.zomato.com/sydney/le-tran-rozelle,151.1719818,(02) 9810 8899,3.5,Good,Rozelle,Le Tran,['Casual Dining'],107,FALSE,#f87f2c,3.699186992,#6f706b
" 35A Burwood Road, Burwood, Sydney",90,"['Korean', 'BBQ']",-33.874484,https://www.zomato.com/sydney/raonhaje-happy-tomorrow-burwood,151.1039926,(02) 8542 4001,2.3,Poor,Burwood,Raonhaje (Happy Tomorrow),['Casual Dining'],20,FALSE,#fee0c1,8.333333333,#6f706b
" 381 Clovelly Road, Clovelly, Sydney",80,"['Pub Food', 'Steak', 'Italian']",-33.9132162,https://www.zomato.com/sydney/the-clovelly-hotel-clovelly,151.2648588,02 9665 1214,3.2,Average,Clovelly,The Clovelly Hotel,"['Pub', 'Casual Dining']",23,FALSE,#fd9a4e,7.56097561,#6f706b
" 459 King Georges Road, Beverly Hills, Sydney",40,"['Japanese', 'Fast Food']",-33.9510542,https://www.zomato.com/sydney/asahi-beverly-hills,151.0819946,(02) 9579 1666,3.6,Good,Beverly Hills,Asahi,['Casual Dining'],128,FALSE,#f57622,4.471544715,#6f706b
" 319 Concord Road, Concord, Sydney",45,"['Indian', 'Vegetarian']",-33.8481797,https://www.zomato.com/sydney/venkys-indian-restaurant-concord,151.0899236,(02) 9743 5233,3.7,Good,Concord,Venky's Indian Restaurant,['Casual Dining'],91,FALSE,#f26d17,4.857723577,#6f706b
" 3/3-6 The Strand, Dee Why, Sydney",75,['Thai'],-33.7550451,https://www.zomato.com/sydney/dee-loft-dee-why,151.2959877,02 9981 4408,3.3,Average,Dee Why,Dee Loft,['Casual Dining'],35,FALSE,#fd9243,7.174796748,#6f706b
" Shop 10.28, World Square Shopping Centre, 680 George Street, CBD, Sydney",65,['Cafe'],-33.8771813,https://www.zomato.com/sydney/gazzi-cafe-restaurant-cbd,151.2068788,02 9264 8637,3.2,Average,"World Square Shopping Centre, CBD",Gazzi Cafe & Restaurant,['Café'],36,FALSE,#fd9a4e,6.402439024,#6f706b
" 8/1 Trafalgar Place, Marsfield, Sydney",45,"['Italian', 'Mediterranean', 'Pizza']",-33.7682314,https://www.zomato.com/sydney/mediterranean-gourmet-pizza-marsfield,151.107944,02 9876 8089,3.5,Good,Marsfield,Mediterranean Gourmet Pizza,['Casual Dining'],111,FALSE,#f87f2c,4.857723577,#6f706b
" 524 King Street, Newtown, Sydney",35,"['Burger', 'Cafe']",-33.9024328,https://www.zomato.com/sydney/funky-monkey-cafe-newtown,151.1793906,02 9550 1128,3.6,Good,Newtown,Funky Monkey Cafe,['Café'],63,FALSE,#f57622,4.085365854,#6f706b
" 860 Hume Highway, Bass Hill, Chester Hill, Sydney",20,"['Bakery', 'Desserts', 'Pizza']",-33.9012243,https://www.zomato.com/sydney/the-bakerys-king-patisserie-chester-hill,150.9993428,02 9645 5660,3.2,Average,Chester Hill,The Bakery's King Patisserie,['Bakery'],18,FALSE,#fd9a4e,2.926829268,#6f706b
" 60 Margaret Street, 	CBD",70,"['Japanese', 'Sushi']",-33.8647516,https://www.zomato.com/sydney/shokuji-cbd,151.2068173,(02) 9251 9951,3.1,Average,CBD,Shokuji,['Casual Dining'],20,FALSE,#fda25a,6.788617886,#6f706b
" Shop 36, Bayside Plaza, Grand Parade, Brighton-Le-Sands, Sydney",90,"['Cafe', 'Mediterranean', 'Beverages']",-33.9605919,https://www.zomato.com/sydney/mezes-brighton-le-sands,151.1562343,(02) 9567 2865,3,Average,"Bayside Plaza, Brighton Le-Sands",Mezes,['Casual Dining'],66,FALSE,#fdab66,8.333333333,#6f706b
" 13 The Strand, Croydon, Sydney",45,['Cafe'],-33.883545,https://www.zomato.com/sydney/kafe-altura-croydon,151.1142129,02 9744 9229,3.4,Average,Croydon,Kafe Altura,['Café'],50,FALSE,#fb8836,4.857723577,#6f706b
" 15 Stanley Street, Saint Ives, St Ives, Sydney",45,['Cafe'],-33.7297903,https://www.zomato.com/sydney/stanley-st-cafe-st-ives,151.1628194,(02) 8095 0484,3.3,Average,St Ives,Stanley St Cafe,['Café'],19,FALSE,#fd9243,4.857723577,#6f706b
" 525 Willoughby Road, Willoughby, Sydney",30,['Cafe'],-33.8070352,https://www.zomato.com/sydney/little-giant-roasters-willoughby,151.1996437,(02) 9958 7406,3.2,Average,Willoughby,Little Giant Roasters,['Café'],14,FALSE,#fd9a4e,3.699186992,#6f706b
" 16 Railway Parade, 	Eastwood",50,['Korean'],-33.7905337,https://www.zomato.com/sydney/miras-korean-street-food-eastwood,151.0825728,(02) 8542 9233,3.2,Average,Eastwood,Mira's Korean Street Food,['Casual Dining'],18,FALSE,#fd9a4e,5.243902439,#6f706b
" 8 Railway Parade, Thornleigh, Sydney, Pennant Hills, Sydney",35,['Cafe'],,https://www.zomato.com/sydney/dinoni-cafe-pennant-hills,,02 9980 1900,3,Average,Pennant Hills,Dinoni Cafe,['Café'],9,FALSE,#fdab66,4.085365854,#6f706b
" 55 Ridge Street, 	North Sydney",40,['Vietnamese'],-33.8329484,https://www.zomato.com/sydney/retro-saigon-north-sydney,151.2076181,"(02) 9922 6539, 0450 686 109",2.7,Average,North Sydney,Retro Saigon,['Casual Dining'],29,TRUE,#fdc590,4.471544715,#6f706b
" 123 Pitt Street, CBD, Sydney",60,"['Cafe', 'Modern Australian']",-33.8666763,https://www.zomato.com/sydney/bar-cupola-cbd,151.2083773,02 9221 3377,3.6,Good,CBD,Bar Cupola,"['Café', 'Casual Dining']",55,FALSE,#f57622,6.016260163,#4186f4
" 15A St Johns Avenue, Gordon, Sydney",30,['Indian'],-33.756256,https://www.zomato.com/sydney/curry-monitor-gordon,151.1533648,02 9498 1999,3.6,Good,Gordon,Curry Monitor,['Casual Dining'],56,FALSE,#f57622,3.699186992,#6f706b
" 741 Princes Highway, Blakehurst, Sydney",70,"['Seafood', 'Modern Australian']",-33.9986349,https://www.zomato.com/sydney/bayblu-blakehurst,151.1154994,(02) 9546 5058,3.3,Average,Blakehurst,Bayblu,['Casual Dining'],76,FALSE,#fd9243,6.788617886,#4186f4
" Shop 6/22 Crystal Street, Waterloo, Sydney",30,"['Italian', 'Pizza']",-33.8988078,https://www.zomato.com/sydney/angelino-pizzeria-waterloo,151.2135113,02 9698 8875,3.7,Good,Waterloo,Angelino Pizzeria,['Fast Food'],95,FALSE,#f26d17,3.699186992,#6f706b
" Shop 1, 370 Pacific Highway, Lindfield, Sydney",25,"['Japanese', 'Sushi']",-33.7744386,https://www.zomato.com/sydney/makiato-california-roll-house-lindfield,151.1677195,(02) 9416 6648,3.8,Good,Lindfield,Makiato California Roll House,['Casual Dining'],64,FALSE,#ed6310,3.31300813,#6f706b
" Level 1, 6-8 O'Connell St, Newtown, Sydney",50,"['Cafe', 'Bakery']",-33.8939319,https://www.zomato.com/sydney/drury-lane-newtown,151.1823278,Not available for this place,3.4,Average,Newtown,Drury Lane,"['Café', 'Bakery']",10,FALSE,#fb8836,5.243902439,#6f706b
" 914 Military Road, Mosman, Sydney",45,['Cafe'],-33.8307913,https://www.zomato.com/sydney/the-source-espresso-mosman,151.2446199,02 9969 1368,3.4,Average,Mosman,The Source Espresso,['Café'],57,FALSE,#fb8836,4.857723577,#6f706b
